"index_col","Company","TypeName","Inches","screen_size","resolution_width","resolution_height","ips_panel","touchscreen","cpu_brand","cpu_name","cpu_speed","Ram","memory_type","primary_storage","secondary_storage","gpu_brand","OpSys","Weight","price","ppi"
1127,"MSI","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.6,8,"Hybrid","128","1024","Nvidia","windows",2.2,78647,141
1128,"Asus","Ultrabook",13.3,"small",1920,1080,1,0,"Intel","Core M",0.9,8,"SSD","512","0","Intel","windows",1.2,38841,166
1129,"Lenovo","2 in 1 Convertible",14.0,"medium",1920,1080,1,1,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.8,88924,157
1130,"HP","Notebook",15.6,"medium",1920,1080,0,0,"AMD","A12-Series 9720P",2.7,6,"HDD","1024","0","AMD","windows",2.1,28185,141
1131,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"AMD","A12-Series 9720P",3.6,6,"SSD","256","0","AMD","windows",2.2,29251,141
1132,"Dell","Ultrabook",12.5,"small",1920,1080,0,1,"Intel","Core i5",2.4,8,"SSD","256","0","Intel","windows",1.26,91288,176
1133,"Lenovo","2 in 1 Convertible",10.1,"small",1920,1200,1,1,"Intel","Atom x5-Z8550",1.4,4,"Flash Storage","64","0","Intel","windows",0.69,25521,224
1134,"Fujitsu","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"SSD","256","0","Intel","windows",2.3,34579,100
1135,"Dell","2 in 1 Convertible",15.0,"medium",1920,1080,0,1,"Intel","Core i3",2.4,4,"HDD","500","0","Intel","windows",2.08,27120,147
1136,"Toshiba","Notebook",14.0,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","Intel","windows",1.75,48751,112
1137,"HP","Ultrabook",12.5,"small",1366,768,0,0,"Intel","Core i5",2.4,8,"SSD","256","0","Intel","windows",1.26,100966,125
1138,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Pentium Quad",1.6,4,"HDD","1024","0","Intel","windows",2.65,16464,100
1139,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,4,"HDD","500","0","AMD","windows",2.25,31915,100
1140,"Lenovo","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i5",2.5,8,"Hybrid","128","1024","Nvidia","N/A",2.4,52694,141
1141,"Dell","Ultrabook",13.3,"small",3200,1800,0,1,"Intel","Core i7",2.7,8,"SSD","256","0","Intel","windows",1.29,78695,276
1142,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,8,"HDD","1024","0","Intel","windows",2.04,42944,141
1143,"HP","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i5",2.3,8,"Hybrid","128","1024","Nvidia","windows",3.35,60153,127
1144,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.4,6,"HDD","1024","0","Intel","windows",2.3,24456,100
1145,"Lenovo","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.8,8,"Hybrid","128","1024","Nvidia","windows",2.5,63350,141
1146,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,4,"HDD","1024","0","Intel","linux",2.18,27805,100
1147,"Lenovo","Gaming",15.6,"medium",1920,1080,1,1,"Intel","Core i7",2.6,16,"Hybrid","128","1024","Nvidia","windows",2.6,54825,141
1148,"MSI","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.8,8,"Hybrid","128","1024","Nvidia","windows",2.2,61219,141
1149,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.7,8,"HDD","1024","0","AMD","windows",2.36,39907,100
1150,"Lenovo","Netbook",12.5,"small",1920,1080,1,1,"Intel","Core i7",2.5,16,"SSD","512","0","Intel","windows",1.3,87912,176
1151,"Dell","Notebook",14.0,"medium",1920,1080,0,0,"Intel","Core i5",2.5,8,"SSD","128","0","Intel","windows",1.6,59620,157
1152,"Acer","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,4,"HDD","500","0","Intel","linux",2.4,15398,100
1153,"Razer","Gaming",14.0,"medium",1920,1080,0,0,"Intel","Core i7",2.8,16,"SSD","1024","0","Nvidia","windows",1.95,186427,157
1154,"HP","Netbook",12.5,"small",1920,1080,0,0,"Intel","Core M",1.2,8,"SSD","512","0","Intel","windows",0.97,101658,176
1155,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i3",2.0,4,"Hybrid","128","1024","AMD","windows",2.1,26587,141
1156,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"HDD","500","0","Intel","windows",2.2,20193,100
1157,"Dell","Notebook",15.6,"medium",1366,768,0,1,"Intel","Core i3",2.4,8,"HDD","1024","0","Intel","windows",2.3,24989,100
1158,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.1,4,"SSD","128","0","Intel","N/A",1.9,14419,100
1159,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.7,8,"HDD","2048","0","Intel","windows",2.04,33513,100
1160,"Lenovo","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,8,"HDD","1024","0","Nvidia","windows",2.6,47899,141
1161,"HP","Notebook",15.6,"medium",1920,1080,0,0,"AMD","A9-Series 9410",2.9,6,"Hybrid","1024","0","AMD","windows",2.04,29303,141
1162,"Lenovo","2 in 1 Convertible",14.0,"medium",1920,1080,1,1,"Intel","Core i7",2.6,8,"SSD","512","0","Nvidia","windows",1.8,109244,157
1163,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.7,8,"HDD","1024","0","AMD","linux",2.3,42943,100
1164,"HP","Netbook",11.6,"small",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"Flash Storage","32","0","Intel","windows",1.17,11136,135
1165,"Asus","Notebook",14.0,"medium",1366,768,0,0,"Intel","Celeron Dual",1.1,4,"Flash Storage","32","0","Intel","windows",1.5,14812,112
1166,"HP","Ultrabook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.7,8,"SSD","256","0","Intel","windows",1.84,40067,141
1167,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.5,4,"HDD","500","0","Nvidia","windows",2.2,38379,100
1168,"Lenovo","2 in 1 Convertible",14.0,"medium",1920,1080,1,1,"Intel","Core i7",2.5,4,"SSD","128","0","Intel","windows",1.8,33993,157
1169,"Lenovo","2 in 1 Convertible",13.3,"small",3200,1800,1,1,"Intel","Core i7",2.5,16,"SSD","512","0","Intel","windows",1.3,79867,276
1170,"Lenovo","Notebook",14.0,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"Flash Storage","64","0","Intel","windows",1.5,12201,112
1171,"Acer","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,4,"HDD","1024","0","Nvidia","windows",2.23,32820,141
1172,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.5,6,"HDD","1024","0","AMD","windows",2.19,40706,100
1173,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.5,16,"Hybrid","1024","0","AMD","windows",2.5,58555,141
1174,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,4,"HDD","500","0","Intel","windows",2.2,19660,100
1175,"HP","Workstation",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.6,8,"SSD","256","0","Nvidia","windows",3.0,210424,127
1176,"Asus","Ultrabook",13.3,"small",1920,1080,1,0,"Intel","Core M",0.9,8,"SSD","512","0","Intel","windows",1.2,38841,166
1177,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,8,"HDD","1024","0","AMD","windows",2.5,41772,100
1178,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.4,6,"HDD","1024","0","Intel","windows",2.3,24456,100
1179,"MSI","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.7,16,"Hybrid","256","1024","Nvidia","windows",3.78,127819,127
1180,"Acer","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,4,"HDD","500","0","Intel","linux",2.4,15398,100
1181,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"HDD","500","0","Intel","windows",2.2,20193,100
1182,"Lenovo","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,8,"HDD","1024","0","Nvidia","windows",2.6,47899,141
1183,"HP","Ultrabook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.88,115709,141
1184,"HP","Notebook",15.6,"medium",1920,1080,0,0,"AMD","A9-Series 9410",2.9,6,"Hybrid","1024","0","AMD","windows",2.04,29303,141
1185,"Lenovo","2 in 1 Convertible",14.0,"medium",2560,1440,1,1,"Intel","Core i7",2.6,16,"SSD","512","0","Intel","windows",2.8,130003,210
1186,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.7,8,"HDD","1024","0","AMD","linux",2.3,42943,100
1187,"MSI","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.8,8,"Hybrid","128","1024","Nvidia","windows",2.4,60888,141
1188,"HP","Netbook",11.6,"small",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"Flash Storage","32","0","Intel","windows",1.17,11136,135
1189,"HP","2 in 1 Convertible",13.3,"small",1920,1080,0,1,"Intel","Core i5",2.4,8,"SSD","256","0","Intel","windows",1.48,86793,166
1190,"HP","Workstation",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,8,"SSD","256","0","Nvidia","windows",2.59,118761,141
1191,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.5,4,"HDD","500","0","Nvidia","windows",2.2,38379,100
1192,"Lenovo","2 in 1 Convertible",14.0,"medium",1920,1080,1,1,"Intel","Core i7",2.5,4,"SSD","128","0","Intel","windows",1.8,33993,157
1193,"MSI","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.8,16,"Hybrid","256","1024","Nvidia","windows",2.7,85141,127
1194,"Lenovo","2 in 1 Convertible",13.3,"small",3200,1800,1,1,"Intel","Core i7",2.5,16,"SSD","512","0","Intel","windows",1.3,79867,276
1195,"Apple","Ultrabook",11.6,"small",1366,768,0,0,"Intel","Core i5",1.6,4,"Flash Storage","256","0","Intel","macos",1.08,51096,135
1196,"Lenovo","Notebook",14.0,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"Flash Storage","64","0","Intel","windows",1.5,12201,112
1197,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.5,6,"HDD","1024","0","AMD","windows",2.19,40706,100
1198,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i3",2.0,4,"HDD","1024","0","Intel","windows",2.1,25468,141
1199,"HP","2 in 1 Convertible",13.3,"small",2560,1440,0,1,"Intel","Core i7",2.6,8,"SSD","256","0","Intel","windows",1.48,95851,221
1200,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,4,"HDD","500","0","Intel","windows",2.2,19660,100
1201,"HP","Ultrabook",14.0,"medium",2560,1440,0,0,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.54,117120,210
1202,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","Intel","windows",2.24,39267,100
1203,"HP","Workstation",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.6,8,"SSD","256","0","Nvidia","windows",2.0,101179,141
1204,"HP","Ultrabook",12.5,"small",1920,1080,0,0,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.26,122381,176
1205,"Dell","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.7,8,"SSD","256","0","Nvidia","windows",2.18,53807,141
1206,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.88,84129,141
1207,"Lenovo","2 in 1 Convertible",14.0,"medium",2560,1440,1,1,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.27,124622,210
1208,"MSI","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.6,8,"Hybrid","128","1024","Nvidia","windows",2.3,62284,141
1209,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"HDD","1024","0","Intel","N/A",1.9,18062,100
1210,"Lenovo","Notebook",13.3,"small",1920,1080,1,0,"Intel","Core i7",2.7,16,"SSD","512","0","Intel","windows",1.4,79867,166
1211,"HP","Notebook",15.6,"medium",1366,768,0,0,"AMD","E-Series 7110",1.8,4,"HDD","500","0","AMD","windows",1.86,15824,100
1212,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"AMD","A12-Series 9720P",3.6,6,"SSD","256","0","AMD","windows",2.2,31839,141
1213,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.3,8,"HDD","1024","0","AMD","N/A",2.32,31915,141
1214,"Dell","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.8,8,"HDD","1024","0","Nvidia","windows",2.62,63883,141
1215,"Asus","Ultrabook",13.3,"small",1920,1080,0,0,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.45,68198,166
1216,"Dell","Notebook",15.6,"medium",3840,2160,1,1,"Intel","Core i5",2.3,8,"SSD","256","0","Nvidia","windows",2.04,119916,282
1217,"Acer","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"HDD","500","0","Intel","linux",2.4,19277,100
1218,"HP","Notebook",15.6,"medium",1920,1080,0,0,"AMD","A6-Series A6-9220",2.5,4,"SSD","256","0","AMD","windows",1.91,25515,141
1219,"Dell","2 in 1 Convertible",17.3,"large",1920,1080,0,1,"Intel","Core i7",2.7,16,"SSD","512","0","Nvidia","windows",2.77,95851,127
1220,"MSI","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.8,16,"Hybrid","256","1024","Nvidia","windows",2.7,79536,127
1221,"HP","Notebook",14.0,"medium",1920,1080,0,0,"Intel","Core i5",2.3,4,"SSD","256","0","Intel","windows",1.54,58607,157
1222,"Lenovo","Ultrabook",14.0,"medium",1920,1080,0,0,"Intel","Core i7",2.6,12,"SSD","512","0","Intel","windows",1.4,122491,157
1223,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.3,8,"Hybrid","1024","0","AMD","windows",2.5,42011,141
1224,"HP","2 in 1 Convertible",13.3,"small",2560,1440,0,1,"Intel","Core i7",2.6,8,"SSD","512","0","Intel","windows",1.48,108744,221
1225,"Lenovo","Ultrabook",14.0,"medium",1920,1080,0,0,"Intel","Core i7",2.6,8,"SSD","256","0","Intel","windows",1.7,79867,157
1226,"MSI","Gaming",14.0,"medium",1920,1080,0,0,"Intel","Core i7",2.6,16,"Hybrid","256","1024","Nvidia","windows",1.7,94252,157
1227,"Dell","Notebook",14.0,"medium",1366,768,0,0,"Intel","Core i5",2.5,4,"HDD","500","0","Intel","windows",1.6,46620,112
1228,"Asus","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,16,"Hybrid","256","1024","Nvidia","windows",2.34,123876,141
1229,"Lenovo","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i5",2.5,8,"SSD","256","0","Intel","N/A",2.3,30529,141
1230,"HP","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.8,8,"HDD","1024","0","Nvidia","windows",2.62,47899,141
1231,"Dell","2 in 1 Convertible",13.3,"small",3200,1800,0,1,"Intel","Core i5",1.2,8,"SSD","256","0","Intel","windows",1.24,96597,276
1232,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,8,"HDD","1024","0","Intel","windows",2.2,24456,100
1233,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","Intel","N/A",2.1,25414,100
1234,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Pentium Quad",1.6,4,"HDD","500","0","Intel","linux",2.2,17263,100
1235,"Dell","Gaming",15.6,"medium",3840,2160,0,0,"Intel","Core i7",2.8,8,"Hybrid","128","1024","Nvidia","windows",2.62,79813,282
1236,"Lenovo","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i5",2.5,8,"SSD","256","0","Intel","windows",1.95,74059,141
1237,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i3",2.0,4,"HDD","1024","0","Nvidia","windows",2.2,24935,141
1238,"HP","Notebook",15.6,"medium",1366,768,0,0,"AMD","A6-Series 9220",2.5,4,"HDD","500","0","AMD","windows",1.86,21259,100
1239,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i3",2.3,6,"SSD","128","0","Nvidia","windows",2.4,30316,141
1240,"Lenovo","Notebook",14.0,"medium",1920,1080,1,0,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.9,57116,157
1241,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Pentium Quad",1.6,4,"HDD","500","0","Intel","windows",2.2,23656,100
1242,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.1,4,"HDD","1024","0","Intel","windows",2.0,18062,100
1243,"HP","Notebook",14.0,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"Flash Storage","32","0","Intel","windows",1.44,13267,112
1244,"Asus","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.6,16,"Hybrid","128","1024","Nvidia","windows",4.0,101232,127
1245,"MSI","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.7,8,"HDD","1024","0","Nvidia","windows",2.2,44702,141
1246,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"HDD","500","0","Intel","windows",2.29,26107,100
1247,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.5,8,"Hybrid","1024","0","AMD","windows",2.32,47686,141
1248,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.96,36177,141
1249,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",1.8,16,"SSD","512","0","Intel","windows",2.1,61752,141
1250,"MSI","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.6,8,"Hybrid","128","1024","Nvidia","windows",2.4,65481,141
1251,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,4,"HDD","500","0","Intel","windows",2.2,19660,100
1252,"Lenovo","2 in 1 Convertible",14.0,"medium",1920,1080,0,1,"Intel","Core i5",2.3,4,"SSD","128","0","Intel","windows",1.8,44383,157
1253,"Asus","Ultrabook",13.3,"small",1920,1080,1,0,"Intel","Core M",0.9,8,"SSD","512","0","Intel","windows",1.2,38841,166
1254,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","Intel","N/A",2.1,21205,100
1255,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.4,6,"HDD","1024","0","Intel","windows",2.3,24456,100
1256,"Acer","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,4,"HDD","500","0","Intel","linux",2.4,15398,100
1257,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"HDD","500","0","Intel","windows",2.2,20193,100
1258,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.7,8,"HDD","1024","0","Nvidia","N/A",2.2,37776,141
1259,"Lenovo","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,8,"HDD","1024","0","Nvidia","windows",2.6,47899,141
1260,"Asus","Notebook",14.0,"medium",1920,1080,0,0,"Intel","Core i3",2.4,4,"SSD","256","0","Intel","windows",2.0,40972,157
1261,"HP","Notebook",15.6,"medium",1920,1080,0,0,"AMD","A9-Series 9410",2.9,6,"Hybrid","1024","0","AMD","windows",2.04,29303,141
1262,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.7,8,"HDD","1024","0","AMD","linux",2.3,42943,100
1263,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.5,4,"Hybrid","1024","0","Intel","windows",2.32,43956,141
1264,"HP","Netbook",11.6,"small",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"Flash Storage","32","0","Intel","windows",1.17,11136,135
1265,"Lenovo","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,16,"SSD","512","0","Nvidia","windows",3.31,69530,141
1266,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.5,4,"HDD","500","0","Nvidia","windows",2.2,38379,100
1267,"MSI","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.6,16,"Hybrid","128","1024","Nvidia","windows",1.91,114732,141
1268,"Lenovo","2 in 1 Convertible",14.0,"medium",1920,1080,1,1,"Intel","Core i7",2.5,4,"SSD","128","0","Intel","windows",1.8,33993,157
1269,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.3,4,"HDD","500","0","Intel","windows",2.07,34632,100
1270,"Lenovo","2 in 1 Convertible",13.3,"small",3200,1800,1,1,"Intel","Core i7",2.5,16,"SSD","512","0","Intel","windows",1.3,79867,276
1271,"Lenovo","Notebook",14.0,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,2,"Flash Storage","64","0","Intel","windows",1.5,12201,112
1272,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.5,6,"HDD","1024","0","AMD","windows",2.19,40706,100
